Date;Open;High;Low;Close;Adj Close;Volume
23/08/2023;93000;93250;92750;93000;9,00E+13;63749800
24/08/2023;92500;93250;92000;92000;8,91E+11;53725900
25/08/2023;92000;92750;91750;92750;8,98E+13;50379000
28/08/2023;92500;92500;92000;92000;8,91E+11;44423100
29/08/2023;92750;93000;92000;92500;8,95E+13;45428500
30/08/2023;93000;93000;92000;92000;8,91E+11;56227000
31/08/2023;92000;92250;91000;91750;8,88E+12;136107200
01/09/2023;92000;92750;91750;92250;89298515625;42152700
04/09/2023;92250;92750;91750;92250;89298515625;40610600
05/09/2023;92500;92500;92000;92250;89298515625;42007200
06/09/2023;92000;92500;91500;91500;8,86E+12;49318400
07/09/2023;91250;91750;91000;91750;8,88E+12;61405200
08/09/2023;91000;91500;90500;91250;8,83E+13;80732300
11/09/2023;90750;91250;90750;91250;8,83E+13;53155900
12/09/2023;91000;91250;90750;91000;8,81E+13;66479000
13/09/2023;90500;90750;90000;90750;8,78E+12;69490200
14/09/2023;90000;91250;90000;91000;8,81E+13;112757900
15/09/2023;90500;91000;90000;90000;8,71E+11;121005300
18/09/2023;90500;90750;90000;90000;8,71E+11;34272200
19/09/2023;90000;90750;89750;90750;8,78E+12;33325800
20/09/2023;91250;91750;90750;91500;8,86E+12;54305500
21/09/2023;91250;91500;90750;91250;8,83E+13;40607000
22/09/2023;91250;91500;90750;90750;8,78E+12;42445300
25/09/2023;90750;90750;90000;90000;8,71E+11;56132200
26/09/2023;90000;90250;89500;89500;8,66E+12;73544700
27/09/2023;89000;90000;88750;88750;8,59E+13;84345000
29/09/2023;88250;89000;88250;88250;8,54E+13;118960000
02/10/2023;89000;91000;88750;90750;8,78E+12;93663000
03/10/2023;90750;92000;90250;92000;8,91E+11;98380200
04/10/2023;92000;92500;91250;92000;8,91E+11;112582800
05/10/2023;92000;92000;90750;90750;8,78E+12;72855700
06/10/2023;91000;91000;90250;90250;8,74E+13;53344400
09/10/2023;90250;91250;90250;90500;8,76E+12;43774500
10/10/2023;90000;90000;89250;89250;8,64E+12;71966100
11/10/2023;89250;90250;89250;89250;8,64E+12;84305800
12/10/2023;90000;91000;90000;90500;8,76E+12;71064500
13/10/2023;91000;91250;90250;90750;8,78E+12;62941800
16/10/2023;91250;91250;90500;91000;8,81E+13;29429200
17/10/2023;90500;90750;89500;89500;8,66E+12;59606000
18/10/2023;89250;89500;88500;88500;8,57E+12;50919200
19/10/2023;88250;88500;87500;87500;8,47E+12;89509700
20/10/2023;87250;90250;87250;89750;8,69E+12;64554500
23/10/2023;88750;89250;88500;88500;8,57E+12;50633500
24/10/2023;87750;88750;87750;87750;8,49E+13;76963200
25/10/2023;88250;89250;88250;88750;8,59E+13;54748400
26/10/2023;89250;89500;87250;87250;8,45E+12;63199400
27/10/2023;87250;88000;87000;87000;84216484375;52450700
30/10/2023;87000;88500;87000;88500;8,57E+12;51958200
31/10/2023;88000;88250;87250;87500;8,47E+12;64907600
01/11/2023;87500;87750;86000;86000;8,32E+13;67027600
02/11/2023;87250;89000;87250;88500;8,57E+12;56050900
03/11/2023;89250;89500;88500;89000;861525;60414100
06/11/2023;89750;90500;89500;90500;8,76E+12;84994200
07/11/2023;90000;90250;89000;89750;8,69E+12;60648200
08/11/2023;89500;90000;89000;90000;8,71E+11;31829300
09/11/2023;89000;90500;89000;90000;8,71E+11;46076800
10/11/2023;89500;90000;88250;88250;8,54E+13;50754600
13/11/2023;88750;89250;88500;88750;8,59E+13;20827700
14/11/2023;89000;89500;88750;89250;8,64E+12;37195700
15/11/2023;89750;90500;89500;90500;8,76E+12;84977900
16/11/2023;90500;90750;89500;90750;8,78E+12;48714300
17/11/2023;90250;90750;89750;90750;8,78E+12;57050500
20/11/2023;89750;90250;88750;88750;8,59E+13;49216000
21/11/2023;88250;89000;87750;87750;8,49E+13;107614800
22/11/2023;87750;88750;87750;88750;8,59E+13;40364800
23/11/2023;88500;89750;88500;89250;8,64E+12;55542100
24/11/2023;89250;89750;89000;89250;8,64E+12;43631900
27/11/2023;89000;89500;88750;88750;8,59E+13;35679000
28/11/2023;88750;89500;88500;88750;8,59E+13;69070600
29/11/2023;89000;89500;89000;89000;861525;54715600
30/11/2023;89250;89750;89000;89750;8,69E+12;205312100
01/12/2023;89250;89750;89000;89500;8,66E+12;80566400
04/12/2023;89500;90250;89250;89250;8680671875;54747400
05/12/2023;89500;89500;88250;89000;8,66E+11;94363900
06/12/2023;88500;89500;88000;88000;855909375;81852800
07/12/2023;87500;88250;87250;88250;8,58E+12;91322500
08/12/2023;88000;88500;87500;87500;8,51E+13;43891600
11/12/2023;86750;87750;86750;87500;8,51E+13;78642800
12/12/2023;87000;87500;87000;87000;8,46E+12;87589300
13/12/2023;87000;87500;86750;86750;8,44E+13;51560500
14/12/2023;87750;90500;87500;90500;8,80E+13;115332800
15/12/2023;91250;92250;90750;92250;8,97E+13;275013500
18/12/2023;92000;92250;91500;92000;8,95E+13;111712200
19/12/2023;91250;92500;91250;92500;89967734375;65174500
20/12/2023;92500;93000;92250;93000;9,05E+13;72938100
21/12/2023;93000;93250;92500;93250;9,07E+12;88116700
22/12/2023;92750;93500;92750;93250;9,07E+12;64449600
27/12/2023;93750;94000;93250;93750;91183515625;64464700
28/12/2023;93250;94250;93250;94000;9,14E+11;70184600
29/12/2023;94250;94500;93500;94000;9,14E+11;79903400
02/01/2024;94000;94250;93500;94250;9,17E+13;30545200
03/01/2024;94250;94250;93250;93500;9,09E+13;34603300
04/01/2024;94000;94750;93750;94750;9,22E+12;56501800
05/01/2024;95000;96000;94750;95750;9,31E+12;85290100
08/01/2024;96000;96250;94750;95750;9,31E+12;50896000
09/01/2024;96000;96250;95750;96250;93615078125;59848600
10/01/2024;96500;96500;95500;95500;9,29E+13;52774900
11/01/2024;96250;96500;95750;95750;9,31E+12;39381500
12/01/2024;96500;97000;96000;97000;9,43E+12;68253400
15/01/2024;97500;97500;96500;97250;9,46E+13;88399500
16/01/2024;97000;97500;96750;97000;9,43E+12;44869200
17/01/2024;97500;97500;96500;97500;94830859375;107706100
18/01/2024;96750;97500;96250;96750;9,41E+13;71048900
19/01/2024;97750;97750;96000;96250;93615078125;63176500
22/01/2024;96000;96500;95250;96250;93615078125;52868300
23/01/2024;94500;96000;94500;96000;9,34E+13;92348600
24/01/2024;96000;96000;94750;95250;9,26E+13;84906000
25/01/2024;94500;95750;94500;95000;92399296875;63212700
26/01/2024;94000;94500;93000;93500;9,09E+13;78977300
29/01/2024;94000;95500;93750;95500;9,29E+13;73452800
30/01/2024;95000;96500;94750;96500;9,39E+13;73136400
31/01/2024;97000;97000;95500;95500;9,29E+13;102581200
01/02/2024;96500;97250;95750;97000;9,43E+12;104208700
02/02/2024;97750;98000;96250;97000;9,43E+12;99324000
05/02/2024;96750;96750;95250;95750;9,31E+12;57983300
06/02/2024;97500;97500;96250;96250;93615078125;87651000
07/02/2024;97000;97250;96500;97000;9,43E+12;92953500
12/02/2024;97500;98000;97000;98000;9,53E+12;87949400
13/02/2024;97500;98000;97000;97250;9,46E+13;66072400
15/02/2024;99500;99750;98500;98500;9,58E+13;164748900
16/02/2024;99750;100000;98750;99500;9,68E+12;142277200
19/02/2024;99000;99750;98250;98750;96046640625;53341300
20/02/2024;98500;100250;98500;100250;9,75E+13;63997700
21/02/2024;99500;100000;98500;99750;9,70E+13;75371600
22/02/2024;99750;99750;98750;98750;96046640625;66913000
23/02/2024;99000;99250;98000;98250;9,56E+12;55192300
26/02/2024;97500;98750;97250;98000;9,53E+12;41356000
27/02/2024;97500;99000;97500;98750;96046640625;43735800
28/02/2024;99750;100000;99000;100000;97262421875;54043100
29/02/2024;100000;100000;98500;98750;96046640625;126671200
01/03/2024;99000;99250;98000;98250;9,56E+12;51520600
04/03/2024;98000;98250;97500;97500;94830859375;43822900
05/03/2024;99000;99000;97750;98000;9,53E+12;61952900
06/03/2024;99000;100000;97750;99500;9,68E+12;70242200
07/03/2024;100500;101750;100000;101250;98478203125;118369300
08/03/2024;102500;103000;101250;101500;9,87E+13;100947200
13/03/2024;104000;104000;100000;100000;97262421875;141622600
14/03/2024;100500;103250;100250;103250;1,00E+14;110681100
15/03/2024;102000;103000;100500;101500;9,87E+13;154176800
18/03/2024;101750;102750;101500;101500;9,87E+13;62444100
19/03/2024;101500;102500;101500;101750;9,90E+12;55004800
20/03/2024;101000;101500;100750;101250;98478203125;66269700
21/03/2024;101750;102250;100500;101250;98478203125;90279400
22/03/2024;100000;101250;99500;101000;9,82E+13;91968200
25/03/2024;100750;100750;99250;100750;100250;66971000
26/03/2024;100500;100500;99500;100500;1,00E+14;65742700
27/03/2024;100250;100750;100000;100750;100250;39514100
28/03/2024;100250;101000;99750;100750;100250;79229700
01/04/2024;100750;101000;98250;98500;9,80E+13;79248700
02/04/2024;99250;99500;98000;99000;9,85E+13;76763100
03/04/2024;97500;98000;95250;95250;9,48E+13;177418400
04/04/2024;95750;98500;95750;98500;9,80E+13;75993500
05/04/2024;99500;99500;98250;98250;9,78E+12;70428600
16/04/2024;93500;95750;92500;94750;9,43E+13;283265900
17/04/2024;95500;96750;95250;95250;9,48E+13;95620700
18/04/2024;95250;95750;94500;94750;9,43E+13;127134000
19/04/2024;93500;95000;93000;94750;9,43E+13;147784300
22/04/2024;94000;94250;93500;93500;9,30E+11;128908000
23/04/2024;94000;97750;94000;97250;9,68E+12;178833000
24/04/2024;98250;99500;97500;99500;9,90E+13;132832700
25/04/2024;100000;100000;97000;97750;9,73E+11;104874100
26/04/2024;97000;98250;96250;96250;9,58E+13;100932900
29/04/2024;95250;98500;95250;98000;9,75E+13;90063500
30/04/2024;100500;100500;98000;98000;9,75E+13;109623000
02/05/2024;99000;99000;95000;95500;9,50E+11;97079400
03/05/2024;97500;98500;96750;98500;9,80E+13;81200400
06/05/2024;98500;98750;97750;98000;9,75E+13;53076200
07/05/2024;97000;97500;96250;97000;9,65E+13;66746800
08/05/2024;96000;97000;93750;93750;9,33E+13;112808900
13/05/2024;92000;95250;92000;95250;9,48E+13;145469900
14/05/2024;96250;96750;95250;95500;9,50E+11;95363500
15/05/2024;95000;96000;94250;95000;9,45E+12;54741900
16/05/2024;95750;96750;95250;96000;9,55E+12;61126000
17/05/2024;96000;98500;95750;97500;9,70E+13;99848500
20/05/2024;97000;98000;94750;94750;9,43E+13;87890100
21/05/2024;94500;95750;93750;93750;9,33E+13;75311400
22/05/2024;94750;95750;93250;94250;9,38E+13;121712700
27/05/2024;93000;93750;92750;93000;9,25E+12;128578500
28/05/2024;93000;94000;93000;93000;9,25E+12;73945700
29/05/2024;92750;93250;91500;91500;9,10E+13;117351600
30/05/2024;90000;92500;87750;90000;8,96E+13;207115100
31/05/2024;91000;92500;90250;92500;920409375;756431600
03/06/2024;93500;93500;92250;92750;9,23E+13;72197700
04/06/2024;95250;95250;93500;93500;9,30E+11;75353100
05/06/2024;95000;95000;93000;94500;94031015625;82087300
06/06/2024;95250;95250;94500;94750;9,43E+13;44991300
07/06/2024;95000;95000;93250;93250;9,28E+13;51599800
10/06/2024;95000;95250;94500;95250;9,48E+13;45584700
11/06/2024;95500;95500;93000;93000;9,25E+12;68690900
12/06/2024;93000;93250;92500;92500;920409375;49785700
13/06/2024;94750;94750;92000;92000;9,15E+12;84652200
14/06/2024;92000;92500;91000;92000;9,15E+12;52986300
19/06/2024;92500;92500;90500;90500;9,01E+13;100051000
20/06/2024;91500;94250;91000;94250;9,38E+13;81474800
21/06/2024;94750;96750;94000;96000;9,55E+12;166841200
24/06/2024;96000;97500;95750;96000;9,55E+12;79592300
25/06/2024;96000;96000;94500;96000;9,55E+12;80029000
26/06/2024;95250;96500;94500;95000;9,45E+12;77913200
27/06/2024;95750;97500;95500;97500;9,70E+13;89150700
28/06/2024;98000;99750;97750;99250;9,88E+12;166172300
01/07/2024;98500;99000;98250;98750;98259921875;68634600
02/07/2024;100000;100000;98500;99000;9,85E+13;78848500
03/07/2024;99750;100000;99250;100000;9,95E+13;55860200
04/07/2024;99750;100000;98250;98250;9,78E+12;67054000
05/07/2024;99250;99750;98750;99500;9,90E+13;36946900
08/07/2024;100000;100500;99500;100500;1,00E+14;72903600
09/07/2024;101000;101500;100750;100750;100250;61853200
10/07/2024;101750;102250;100500;101000;1,00E+14;62325900
11/07/2024;100000;101250;100000;100750;100250;55908400
12/07/2024;100500;101000;100250;100750;100250;62646500
15/07/2024;100500;100750;99500;100500;1,00E+14;36682600
16/07/2024;99750;100250;99500;99500;9,90E+13;37192700
17/07/2024;99000;99500;98000;98000;9,75E+13;90666000
18/07/2024;98000;101000;98000;101000;1,00E+14;65383200
19/07/2024;100500;101250;99750;101250;1,01E+13;53880300
22/07/2024;101250;101500;101000;101000;1,00E+14;31285300
23/07/2024;102000;102000;101250;101750;1,01E+12;39321100
24/07/2024;101250;101750;100750;100750;100250;24658000
25/07/2024;102250;103000;102000;103000;1,02E+11;98088100
26/07/2024;103750;104000;103000;103250;1,03E+14;75565800
29/07/2024;104000;104250;101750;102500;1,02E+13;69092500
30/07/2024;103000;103000;101750;101750;1,01E+12;32122900
31/07/2024;103500;103500;102250;102750;1,02E+14;82519900
01/08/2024;102000;103750;102000;103750;1,03E+14;61176200
02/08/2024;102750;103500;102000;102000;1,01E+14;55699900
05/08/2024;100000;101500;98750;98750;98259921875;126328300
06/08/2024;100750;100750;99500;100000;9,95E+13;78473900
07/08/2024;100000;101000;100000;101000;1,00E+14;52327400
08/08/2024;101500;102250;100750;102250;1,02E+14;54162100
09/08/2024;102250;102500;101000;101500;1,01E+14;47062400
12/08/2024;101000;102000;100750;102000;1,01E+14;40364100
13/08/2024;102500;103000;101750;103000;1,02E+11;55207100
14/08/2024;103000;103000;102000;102000;1,01E+14;47999100
15/08/2024;102000;103000;101750;102250;1,02E+14;33396600
16/08/2024;103000;103250;102500;103250;1,03E+14;40731400
19/08/2024;103250;104250;102750;103750;1,03E+14;51054400
20/08/2024;103250;104500;103000;104250;1,04E+14;60304400
21/08/2024;105000;105000;104250;104250;1,04E+14;84848800
22/08/2024;103500;104000;102250;103250;1,03E+14;56611600
23/08/2024;103250;103750;103000;103250;1,03E+14;46651600
26/08/2024;102750;103750;102500;103250;1,03E+14;35145600
27/08/2024;102750;103000;101750;102000;1,01E+14;60448400
28/08/2024;103000;103500;102500;103500;1,03E+13;38489900
29/08/2024;105000;105000;102250;102250;1,02E+14;53004700
30/08/2024;103250;103250;102000;103250;1,03E+14;158403700
02/09/2024;103750;103750;102000;102750;1,02E+14;72008600
03/09/2024;103250;103250;101500;101750;1,01E+12;50950200
04/09/2024;101500;103000;101250;103000;1,02E+11;44817000
05/09/2024;103500;103500;102500;102500;1,02E+13;39332900
06/09/2024;102250;103000;102250;103000;1,02E+11;31541800
09/09/2024;103000;103500;102000;102750;1,02E+14;36185100
10/09/2024;103500;103500;102750;103500;1,03E+13;55093100
11/09/2024;104250;104250;103500;104250;1,04E+14;64621300
12/09/2024;104500;105000;103750;104750;1,04E+14;70759100
13/09/2024;104000;104250;103250;104250;1,04E+14;70057100
17/09/2024;104500;105000;103500;105000;10447890625;89745000
18/09/2024;105000;106250;104500;106250;1,06E+14;65420200
19/09/2024;107000;109000;106500;109000;1,08E+14;140886600
20/09/2024;109000;109000;107750;107750;1,07E+13;142194600
23/09/2024;107250;109500;107250;109500;1,09E+14;72553800
24/09/2024;107750;109500;107750;108000;1,07E+14;105191100
25/09/2024;106750;108500;105250;108500;1,08E+14;158369100
26/09/2024;108750;108750;106750;107000;1,06E+11;84960100
27/09/2024;105000;107500;104000;106500;1,06E+13;93027400
30/09/2024;104750;105500;103250;103250;1,03E+14;144692100
01/10/2024;104000;105500;103750;105500;1,05E+13;59797700
02/10/2024;103250;105500;103250;105000;10447890625;86746200
03/10/2024;104500;105250;104000;104500;1,04E+13;60887000
04/10/2024;104000;104750;103500;104750;1,04E+14;58500400
07/10/2024;103500;103750;102500;103000;1,02E+11;91867900
08/10/2024;102000;105000;101500;104000;1,03E+12;99622900
09/10/2024;104000;105250;104000;104250;1,04E+14;56835200
10/10/2024;104250;105000;104000;105000;10447890625;51080000
11/10/2024;105750;105750;103750;103750;1,03E+14;44632100
14/10/2024;103750;105000;103750;105000;10447890625;31738600
15/10/2024;105500;106250;104500;106250;1,06E+14;66635200
16/10/2024;107000;107250;104750;104750;1,04E+14;63255900
17/10/2024;105500;108000;105000;107250;1,07E+14;66993300
18/10/2024;108750;108750;107250;107500;1,07E+14;56299600
21/10/2024;108500;108500;106750;106750;1,06E+14;36472500
22/10/2024;104750;106000;104750;105000;10447890625;94799500
23/10/2024;104750;106500;104750;106500;1,06E+13;48903000
24/10/2024;107250;108500;107000;107000;1,06E+11;85341200
25/10/2024;106500;107500;106250;107500;1,07E+14;34847500
28/10/2024;108250;108250;106000;106000;1,05E+12;39061500
29/10/2024;105250;105750;105000;105000;10447890625;49680100
30/10/2024;102750;104000;102750;103500;1,03E+13;114484100
31/10/2024;103250;104750;102500;102500;1,02E+13;97553400
01/11/2024;102750;104250;102750;104250;1,04E+14;47710000
04/11/2024;104250;105000;103000;103750;1,03E+14;49275700
05/11/2024;103000;105750;103000;105000;10447890625;50296500
06/11/2024;104750;105000;103750;104500;1,04E+13;50324900
07/11/2024;103250;104500;101750;101750;1,01E+12;131579100
08/11/2024;102000;102250;100500;100750;100250;92166100
11/11/2024;98000;100500;98000;100500;1,00E+14;128707600
12/11/2024;101000;102250;100000;101500;1,01E+14;80378500
13/11/2024;102250;102500;101500;101500;1,01E+14;62933100
14/11/2024;101250;101750;100500;101000;1,00E+14;56381400
15/11/2024;100500;102750;100500;101750;1,01E+12;63598200
18/11/2024;100750;101250;100000;100000;9,95E+13;65716200
19/11/2024;99000;100250;99000;99250;9,88E+12;85295300
20/11/2024;100250;101500;100000;100750;100250;58584400
21/11/2024;100000;100000;98500;98500;98500;93181200
22/11/2024;99250;99500;98500;98500;98500;58396100
25/11/2024;99500;102000;99000;101750;101750;165369400
26/11/2024;102500;102500;100000;100000;100000;62310100
28/11/2024;99750;100750;99250;100000;100000;57443500
29/11/2024;100000;101000;99500;100000;100000;76886000
02/12/2024;100000;100500;97500;97500;97500;87879600
03/12/2024;100250;102250;99000;102000;102000;126087100
04/12/2024;101750;102500;100500;102000;102000;97876300
05/12/2024;102500;103500;102250;102500;102500;96904400
06/12/2024;101000;101750;100500;100750;100750;68247200
09/12/2024;100250;103500;100000;103500;103500;64458400
10/12/2024;103250;103500;102750;103500;103500;61230400
11/12/2024;102250;104250;102250;104250;104250;37934300
12/12/2024;103000;103750;101750;101750;101750;44780100
13/12/2024;101250;102250;100250;100500;100500;75126400
16/12/2024;100000;101250;100000;101000;101000;57746100
17/12/2024;99500;100500;99000;99000;99000;99845900
18/12/2024;99000;100250;98000;98000;98000;84868500
19/12/2024;97000;97750;95500;96750;96750;104254100
20/12/2024;96500;97500;96250;96500;96500;91576900
23/12/2024;97000;98500;97000;97750;97750;43292100
24/12/2024;98500;99000;97500;97500;97500;32415700
27/12/2024;98000;98250;97250;98000;98000;24016700
30/12/2024;98000;98250;96750;96750;96750;56350100
02/01/2025;96500;99000;96500;99000;99000;38124800
03/01/2025;98500;99250;98250;98500;98500;41916000
06/01/2025;98500;98750;96500;96750;96750;41593900
07/01/2025;96750;97250;95250;95250;95250;71318600
08/01/2025;96750;97750;95750;96750;96750;55943100
09/01/2025;97500;98750;97250;98500;98500;42733800
10/01/2025;98000;99250;97250;97250;97250;72531300
13/01/2025;96250;97250;96250;96750;96750;88270100
14/01/2025;96000;97250;95250;95250;95250;70942600
15/01/2025;95750;98000;95500;98000;98000;77098000
16/01/2025;98500;99250;97500;97500;97500;76979000
17/01/2025;97500;99000;96500;99000;99000;71033100
20/01/2025;98500;98750;96250;96250;96250;112111200
21/01/2025;96000;96750;95500;95750;95750;124547900
22/01/2025;96500;96750;95750;96000;96000;90154800
23/01/2025;96000;97500;96000;96000;96000;120515400
24/01/2025;96250;96500;93500;93500;93500;152057000
30/01/2025;91500;92750;91500;91500;91500;154645800
31/01/2025;92500;95000;92250;94500;94500;112982800
03/02/2025;94000;94000;92250;93500;93500;90439900
04/02/2025;93500;94000;91750;91750;91750;94607700
05/02/2025;91000;91750;91000;91250;91250;98229900
06/02/2025;90750;91000;88500;89500;89500;171477800
07/02/2025;89500;93500;88250;93500;93500;131162200
10/02/2025;90250;92500;90250;91500;91500;76209100
11/02/2025;90250;91000;90000;90750;90750;71188300
12/02/2025;89500;91500;89500;91500;91500;121172600
13/02/2025;91000;91500;90000;90000;90000;90439700
14/02/2025;90000;90750;89500;89750;89750;116274500
17/02/2025;89750;93250;89750;93250;93250;89096400
